id_payment,id_order,metode_bayar,amount
4246,4246,Cash,24100
4247,4247,E-Wallet,19600
4248,4248,Card,12700
4249,4249,E-Wallet,26000
4250,4250,Cash,21800
4251,4251,Card,22700
4252,4252,Cash,9500
4253,4253,Card,23800
4254,4254,E-Wallet,33000
4255,4255,Cash,25800
4256,4256,Cash,20700
4257,4257,E-Wallet,30700
4258,4258,E-Wallet,9900
4259,4259,Cash,14200
4260,4260,E-Wallet,10200
4261,4261,Card,27600
4262,4262,E-Wallet,10700
4263,4263,Cash,13700
4264,4264,E-Wallet,26200
4265,4265,Card,23600
4266,4266,Cash,29900
4267,4267,E-Wallet,13400
4268,4268,Card,17800
4269,4269,Cash,33200
4270,4270,Cash,31300
4271,4271,E-Wallet,13800
4272,4272,Cash,28700
4273,4273,Cash,33700
4274,4274,Cash,21400
4275,4275,E-Wallet,21400
4276,4276,E-Wallet,18500
4277,4277,Cash,12600
4278,4278,Cash,16100
4279,4279,Cash,8800
4280,4280,Cash,32900
4281,4281,Cash,33000
4282,4282,Card,30700
4283,4283,E-Wallet,8300
4284,4284,Card,34700
4285,4285,Card,12700
4286,4286,E-Wallet,23300
4287,4287,Card,17100
4288,4288,Cash,17700
4289,4289,E-Wallet,15900
4290,4290,E-Wallet,33200
4291,4291,Cash,29500
4292,4292,Cash,20600
4293,4293,Card,31800
4294,4294,E-Wallet,24400
4295,4295,Card,8700
4296,4296,E-Wallet,15800
4297,4297,Card,29100
4298,4298,Card,11700
4299,4299,Card,25800
4300,4300,Card,33000
4301,4301,Card,25900
4302,4302,Cash,28100
4303,4303,E-Wallet,11500
4304,4304,E-Wallet,11900
4305,4305,Card,28300
4306,4306,Card,19200
4307,4307,Cash,25000
4308,4308,Card,23400
4309,4309,E-Wallet,31500
4310,4310,E-Wallet,15800
4311,4311,Card,12400
4312,4312,Cash,27000
4313,4313,E-Wallet,22900
4314,4314,Cash,19200
4315,4315,Card,14700
4316,4316,Card,16500
4317,4317,E-Wallet,14800
4318,4318,Card,31000
4319,4319,E-Wallet,15800
4320,4320,Cash,14300
4321,4321,Card,17700
4322,4322,Cash,22800
4323,4323,Cash,16300
4324,4324,E-Wallet,12000
4325,4325,E-Wallet,31700
4326,4326,Cash,32400
4327,4327,Cash,33000
4328,4328,E-Wallet,25800
4329,4329,E-Wallet,32600
4330,4330,E-Wallet,22100
4331,4331,E-Wallet,21300
4332,4332,Cash,18500
4333,4333,E-Wallet,25700
4334,4334,E-Wallet,14100
4335,4335,Cash,17300
4336,4336,Card,24200
4337,4337,Cash,18900
4338,4338,E-Wallet,28900
4339,4339,Cash,34500
4340,4340,E-Wallet,32200
4341,4341,E-Wallet,29500
4342,4342,Cash,25000
4343,4343,Cash,34200
4344,4344,E-Wallet,30700
4345,4345,E-Wallet,23700
4346,4346,Cash,25700
4347,4347,E-Wallet,26100
4348,4348,E-Wallet,20800
4349,4349,Card,32500
4350,4350,E-Wallet,10500
4351,4351,Cash,18000
4352,4352,E-Wallet,32400
4353,4353,Card,22000
4354,4354,E-Wallet,8400
4355,4355,Card,19300
4356,4356,E-Wallet,19000
4357,4357,Cash,22100
4358,4358,Cash,22000
4359,4359,Card,27000
4360,4360,Cash,33400
4361,4361,Card,26600
4362,4362,E-Wallet,27200
4363,4363,Card,8000
4364,4364,Cash,34500
4365,4365,Card,14600
4366,4366,Cash,30000
4367,4367,E-Wallet,31600
4368,4368,Card,27700
4369,4369,E-Wallet,13400
4370,4370,Card,12800
4371,4371,Card,33900
4372,4372,Cash,23900
4373,4373,Card,20100
4374,4374,Cash,13100
4375,4375,E-Wallet,13700
4376,4376,E-Wallet,30600
4377,4377,Cash,16000
4378,4378,E-Wallet,27600
4379,4379,Cash,9800
4380,4380,E-Wallet,20000
4381,4381,Cash,32000
4382,4382,E-Wallet,9600
4383,4383,Cash,15700
4384,4384,Card,32300
4385,4385,Cash,17500
4386,4386,E-Wallet,24700
4387,4387,Cash,32400
4388,4388,Card,20000
4389,4389,Cash,31600
4390,4390,Card,17900
4391,4391,E-Wallet,19500
4392,4392,Cash,15600
4393,4393,E-Wallet,13500
4394,4394,Card,28500
4395,4395,E-Wallet,34100
4396,4396,E-Wallet,10900
4397,4397,Cash,30200
4398,4398,Card,31500
4399,4399,Card,21500
4400,4400,E-Wallet,24000
4401,4401,Cash,13900
4402,4402,Card,11600
4403,4403,E-Wallet,20100
4404,4404,Cash,19000
4405,4405,E-Wallet,26000
4406,4406,E-Wallet,28200
4407,4407,E-Wallet,23700
4408,4408,E-Wallet,32100
4409,4409,Card,27600
4410,4410,Cash,14800
4411,4411,Cash,31000
4412,4412,Cash,14600
4413,4413,Card,10900
4414,4414,Cash,17300
4415,4415,E-Wallet,29300
4416,4416,Card,12100
4417,4417,Card,29000
4418,4418,Card,15000
4419,4419,Cash,11400
4420,4420,Cash,25400
4421,4421,Cash,8600
4422,4422,Cash,10000
4423,4423,E-Wallet,28100
4424,4424,Card,25600
4425,4425,Card,32000
4426,4426,Card,20800
4427,4427,E-Wallet,21100
4428,4428,Card,28700
4429,4429,Cash,26500
4430,4430,E-Wallet,13500
4431,4431,Card,20400
4432,4432,Card,24900
4433,4433,Card,25900
4434,4434,Cash,29400
4435,4435,E-Wallet,32300
4436,4436,Cash,29000
4437,4437,Card,16600
4438,4438,Card,13100
4439,4439,Cash,9800
4440,4440,Cash,12900
4441,4441,Cash,18400
4442,4442,Card,15800
4443,4443,Cash,10500
4444,4444,E-Wallet,27500
4445,4445,E-Wallet,22100
4446,4446,Cash,14900
4447,4447,Card,33900
4448,4448,Card,16400
4449,4449,Card,23200
4450,4450,Cash,34600
4451,4451,E-Wallet,30700
4452,4452,Cash,14600
4453,4453,Card,13600
4454,4454,Cash,13500
4455,4455,Cash,17700
4456,4456,Cash,22400
4457,4457,Card,8700
4458,4458,Cash,12000
4459,4459,Card,22500
4460,4460,Cash,19700
4461,4461,E-Wallet,26600
4462,4462,E-Wallet,14100
4463,4463,Card,21800
4464,4464,Card,18400
4465,4465,Card,14100
4466,4466,Cash,30500
4467,4467,Card,21600
4468,4468,E-Wallet,32600
4469,4469,Card,11300
4470,4470,Cash,32700
4471,4471,Card,25800
4472,4472,Card,13300
4473,4473,E-Wallet,26000
4474,4474,E-Wallet,31600
4475,4475,Cash,32500
4476,4476,Cash,28500
4477,4477,Card,27300
4478,4478,E-Wallet,25600
4479,4479,Cash,10500
4480,4480,Card,33900
4481,4481,Card,16000
4482,4482,Card,16800
4483,4483,E-Wallet,12400
4484,4484,Cash,34300
4485,4485,Card,34300
4486,4486,Cash,33400
4487,4487,E-Wallet,25200
4488,4488,E-Wallet,23600
4489,4489,E-Wallet,29300
4490,4490,Cash,21800
4491,4491,E-Wallet,16200
4492,4492,Card,22100
4493,4493,Cash,17700
4494,4494,Cash,18900
4495,4495,Card,18200
4496,4496,Card,14400
4497,4497,Card,26000
4498,4498,Cash,30100
4499,4499,Cash,22500
4500,4500,Card,18300
4501,4501,Card,32800
4502,4502,Cash,10100
4503,4503,E-Wallet,20000
4504,4504,E-Wallet,25100
4505,4505,Card,19500
4506,4506,E-Wallet,20900
4507,4507,E-Wallet,8700
4508,4508,E-Wallet,29600
4509,4509,Card,17000
4510,4510,E-Wallet,8900
4511,4511,Card,29300
4512,4512,Card,15600
4513,4513,E-Wallet,17800
4514,4514,Card,32300
4515,4515,E-Wallet,8000
4516,4516,Card,27300
4517,4517,Card,13800
4518,4518,E-Wallet,27300
4519,4519,Cash,33700
4520,4520,E-Wallet,25900
4521,4521,E-Wallet,22800
4522,4522,Cash,31400
4523,4523,Cash,24900
4524,4524,Card,20200
4525,4525,E-Wallet,19500
4526,4526,Cash,27700
4527,4527,Card,34000
4528,4528,Card,18100
4529,4529,E-Wallet,23100
4530,4530,Card,29500
4531,4531,Card,15100
4532,4532,E-Wallet,19800
4533,4533,Cash,28400
4534,4534,E-Wallet,34500
4535,4535,Cash,8500
4536,4536,E-Wallet,22800
4537,4537,Card,14900
4538,4538,Cash,34200
4539,4539,Card,12500
4540,4540,E-Wallet,19400
4541,4541,Cash,11000
4542,4542,Card,33300
4543,4543,Card,33500
4544,4544,Card,14600
4545,4545,Card,21200
4546,4546,E-Wallet,10300
4547,4547,E-Wallet,27300
4548,4548,Cash,14000
4549,4549,Card,8000
4550,4550,Card,11600
4551,4551,Cash,18500
4552,4552,Cash,11500
4553,4553,Cash,12800
4554,4554,E-Wallet,15800
4555,4555,Card,23400
4556,4556,E-Wallet,12700
4557,4557,Card,9800
4558,4558,Card,8900
4559,4559,E-Wallet,30700
4560,4560,Card,12800
4561,4561,Cash,11100
4562,4562,Cash,21600
4563,4563,Cash,13900
4564,4564,Cash,32900
4565,4565,E-Wallet,29200
4566,4566,Cash,11800
4567,4567,E-Wallet,25800
4568,4568,Cash,20400
4569,4569,Card,18000
4570,4570,E-Wallet,29000
4571,4571,E-Wallet,18400
4572,4572,Cash,31200
4573,4573,Card,15100
4574,4574,Card,12000
4575,4575,Card,18900
4576,4576,Card,8900
4577,4577,Card,13500
4578,4578,Card,34900
4579,4579,Card,13200
4580,4580,E-Wallet,25000
4581,4581,Cash,9600
4582,4582,Cash,26800
4583,4583,Card,18000
4584,4584,Cash,33100
4585,4585,E-Wallet,21400
4586,4586,Card,25500
4587,4587,E-Wallet,11800
4588,4588,Cash,16700
4589,4589,Cash,22600
4590,4590,E-Wallet,19600
4591,4591,Cash,30600
4592,4592,Cash,29300
4593,4593,Cash,20100
4594,4594,Cash,17700
4595,4595,E-Wallet,25600
4596,4596,Cash,10200
4597,4597,Cash,11400
4598,4598,E-Wallet,21400
4599,4599,Card,8400
4600,4600,Cash,31900
4601,4601,Cash,22000
4602,4602,Cash,21800
4603,4603,Cash,8900
4604,4604,E-Wallet,28500
4605,4605,Card,14000
4606,4606,Cash,23400
4607,4607,Cash,27900
4608,4608,Cash,9500
4609,4609,E-Wallet,16000
4610,4610,E-Wallet,34400
4611,4611,Card,21700
4612,4612,E-Wallet,29500
4613,4613,Cash,33800
4614,4614,E-Wallet,30300
4615,4615,E-Wallet,34500
4616,4616,Card,17800
4617,4617,Card,21200
4618,4618,E-Wallet,18600
4619,4619,Card,10700
4620,4620,Card,20900
4621,4621,Cash,33900
4622,4622,E-Wallet,31900
4623,4623,E-Wallet,15100
4624,4624,E-Wallet,23600
4625,4625,Cash,9800
4626,4626,Card,9900
4627,4627,Card,26200
4628,4628,E-Wallet,27500
4629,4629,Cash,11600
4630,4630,E-Wallet,11400
4631,4631,E-Wallet,10300
4632,4632,E-Wallet,28100
4633,4633,Cash,15600
4634,4634,E-Wallet,13500
4635,4635,Card,14800
4636,4636,Cash,17600
4637,4637,Card,26200
4638,4638,Card,30300
4639,4639,Cash,33600
4640,4640,Cash,9300
4641,4641,E-Wallet,26100
4642,4642,Card,12900
4643,4643,E-Wallet,19500
4644,4644,Card,11300
4645,4645,Cash,16400
4646,4646,E-Wallet,9300
4647,4647,Card,9500
4648,4648,Cash,33200
4649,4649,Card,28000
4650,4650,E-Wallet,27900
4651,4651,E-Wallet,8600
4652,4652,Cash,30400
4653,4653,Card,11100
4654,4654,E-Wallet,24400
4655,4655,Card,29200
4656,4656,E-Wallet,27800
4657,4657,Card,18800
4658,4658,Cash,13300
4659,4659,Card,31600
4660,4660,E-Wallet,22100
4661,4661,Cash,11800
4662,4662,Card,19900
4663,4663,Cash,33900
4664,4664,Cash,10400
4665,4665,E-Wallet,18200
4666,4666,Cash,20800
4667,4667,Card,33300
4668,4668,Card,24200
4669,4669,Card,11000
4670,4670,Cash,28700
4671,4671,E-Wallet,16400
4672,4672,Cash,24900
4673,4673,E-Wallet,16000
4674,4674,Card,7800
4675,4675,E-Wallet,16800
4676,4676,Cash,19500
4677,4677,Cash,21200
4678,4678,Cash,35100
4679,4679,Cash,26200
4680,4680,Card,34000
4681,4681,Cash,7700
4682,4682,Cash,12700
4683,4683,E-Wallet,25900
4684,4684,Cash,33800
4685,4685,Card,21000
4686,4686,E-Wallet,18000
4687,4687,E-Wallet,31700
4688,4688,Card,25400
4689,4689,Cash,13200
4690,4690,E-Wallet,10300
4691,4691,Card,21700
4692,4692,E-Wallet,23600
4693,4693,E-Wallet,12600
4694,4694,Card,8300
4695,4695,Cash,16600
4696,4696,Card,24600
4697,4697,E-Wallet,11500
4698,4698,Card,9500
4699,4699,Cash,10700
4700,4700,Cash,22900
4701,4701,E-Wallet,32600
4702,4702,Cash,25600
4703,4703,E-Wallet,11900
4704,4704,E-Wallet,34400
4705,4705,Cash,25100
4706,4706,Cash,11600
4707,4707,Cash,21200
4708,4708,E-Wallet,28900
4709,4709,Card,15600
4710,4710,Cash,8200
4711,4711,E-Wallet,30900
4712,4712,Cash,10100
4713,4713,Cash,11300
4714,4714,E-Wallet,21800
4715,4715,E-Wallet,33200
4716,4716,E-Wallet,26700
4717,4717,E-Wallet,22100
4718,4718,E-Wallet,9700
4719,4719,E-Wallet,12500
4720,4720,Cash,31200
4721,4721,E-Wallet,25600
4722,4722,Cash,19600
4723,4723,Card,29100
4724,4724,Card,32500
4725,4725,Cash,19200
4726,4726,Card,19300
4727,4727,E-Wallet,29100
4728,4728,Card,24100
4729,4729,Cash,23500
4730,4730,Card,18900
4731,4731,Cash,12600
4732,4732,E-Wallet,14800
4733,4733,Card,19200
4734,4734,Cash,8900
4735,4735,Cash,29700
4736,4736,E-Wallet,30700
4737,4737,Card,24700
4738,4738,Card,20000
4739,4739,E-Wallet,11300
4740,4740,Cash,29400
4741,4741,E-Wallet,21200
4742,4742,E-Wallet,25000
4743,4743,Card,22300
4744,4744,Cash,16900
4745,4745,E-Wallet,26600
4746,4746,Cash,34800
4747,4747,E-Wallet,9300
4748,4748,Cash,9200
4749,4749,Card,9700
4750,4750,Card,9500
4751,4751,E-Wallet,8900
4752,4752,E-Wallet,7000
4753,4753,Cash,7800
4754,4754,Cash,6700
4755,4755,Card,8100
4756,4756,E-Wallet,9800
4757,4757,Card,10500
4758,4758,E-Wallet,10200
4759,4759,Cash,7100
4760,4760,E-Wallet,8900
4761,4761,Cash,9600
4762,4762,Card,10700
4763,4763,E-Wallet,10300
4764,4764,E-Wallet,9600
4765,4765,E-Wallet,10300
4766,4766,Card,8000
4767,4767,E-Wallet,6600
4768,4768,Card,9400
4769,4769,Cash,10400
4770,4770,Card,8800
4771,4771,E-Wallet,10100
4772,4772,E-Wallet,7600
4773,4773,Cash,10200
4774,4774,Card,6000
4775,4775,Cash,10800
4776,4776,E-Wallet,9600
4777,4777,Cash,9300
4778,4778,E-Wallet,10000
4779,4779,E-Wallet,10100
4780,4780,Card,7700
4781,4781,E-Wallet,8500
4782,4782,E-Wallet,7600
4783,4783,E-Wallet,8500
4784,4784,Cash,7800
4785,4785,Card,11000
4786,4786,Card,6300
4787,4787,Cash,10200
4788,4788,E-Wallet,7600
4789,4789,Card,11200
4790,4790,Cash,7400
4791,4791,Cash,7800
4792,4792,Cash,9800
4793,4793,Card,9700
4794,4794,E-Wallet,7900
4795,4795,Card,7900
4796,4796,Cash,8900
4797,4797,E-Wallet,7800
4798,4798,Card,10900
4799,4799,Card,8200
4800,4800,E-Wallet,8500
4801,4801,Cash,9500
4802,4802,Card,8000
4803,4803,Card,8600
4804,4804,Cash,6900
4805,4805,Cash,7800
4806,4806,Cash,7100
4807,4807,E-Wallet,6000
4808,4808,Card,7900
4809,4809,E-Wallet,10200
4810,4810,E-Wallet,9300
4811,4811,Cash,9800
4812,4812,Cash,10000
4813,4813,Card,6800
4814,4814,Cash,9000
4815,4815,E-Wallet,8400
4816,4816,Card,7000
4817,4817,Card,10300
4818,4818,E-Wallet,7300
4819,4819,Cash,9900
4820,4820,Card,7000
4821,4821,E-Wallet,9400
4822,4822,Card,9300
4823,4823,E-Wallet,7200
4824,4824,Card,9700
4825,4825,Cash,9600
4826,4826,Cash,8600
4827,4827,E-Wallet,8200
4828,4828,Cash,7200
4829,4829,Card,6800
4830,4830,Card,7000
4831,4831,Cash,7900
4832,4832,Card,9500
4833,4833,E-Wallet,9400
4834,4834,Cash,9400
4835,4835,Card,8400
4836,4836,E-Wallet,8100
4837,4837,E-Wallet,9100
4838,4838,E-Wallet,8100
4839,4839,E-Wallet,10400
4840,4840,E-Wallet,8300
4841,4841,Cash,8800
4842,4842,E-Wallet,7900
4843,4843,Card,7900
4844,4844,Card,7900
4845,4845,E-Wallet,7200
4846,4846,E-Wallet,19000
4847,4847,E-Wallet,25000
4848,4848,E-Wallet,28300
4849,4849,Cash,21300
4850,4850,E-Wallet,13900
4851,4851,E-Wallet,24100
4852,4852,E-Wallet,20400
4853,4853,E-Wallet,12700
4854,4854,Card,11500
4855,4855,Cash,25700
4856,4856,Card,14000
4857,4857,E-Wallet,22600
4858,4858,E-Wallet,21700
4859,4859,E-Wallet,29700
4860,4860,Cash,27600
4861,4861,Card,22700
4862,4862,Cash,30600
4863,4863,E-Wallet,25700
4864,4864,E-Wallet,10500
4865,4865,Card,23300
4866,4866,E-Wallet,20700
4867,4867,Cash,9300
4868,4868,E-Wallet,10900
4869,4869,Cash,13400
4870,4870,Cash,32000
4871,4871,Cash,20400
4872,4872,E-Wallet,28600
4873,4873,Cash,32600
4874,4874,Card,24700
4875,4875,Card,8500
4876,4876,Cash,24500
4877,4877,Cash,22000
4878,4878,E-Wallet,20100
4879,4879,Cash,31900
4880,4880,Card,11200
4881,4881,Cash,21400
4882,4882,Card,17500
4883,4883,E-Wallet,8100
4884,4884,Card,13000
4885,4885,E-Wallet,31800
4886,4886,Cash,25400
4887,4887,E-Wallet,24100
4888,4888,Card,25000
4889,4889,Cash,8200
4890,4890,Cash,30200
4891,4891,E-Wallet,21400
4892,4892,E-Wallet,10700
4893,4893,E-Wallet,20500
4894,4894,E-Wallet,32300
4895,4895,Card,12400
4896,4896,E-Wallet,28700
4897,4897,Cash,27200
4898,4898,Card,28700
4899,4899,Card,8500
4900,4900,E-Wallet,16700
4901,4901,Card,20300
4902,4902,Card,33400
4903,4903,Card,8800
4904,4904,Card,26100
4905,4905,E-Wallet,14400
4906,4906,Card,20000
4907,4907,Cash,23000
4908,4908,E-Wallet,9200
4909,4909,Card,31700
4910,4910,E-Wallet,28900
4911,4911,Card,11700
4912,4912,E-Wallet,23000
4913,4913,Card,13400
4914,4914,Cash,25800
4915,4915,Card,12900
4916,4916,Cash,16200
4917,4917,Cash,8200
4918,4918,Cash,14800
4919,4919,E-Wallet,16800
4920,4920,Card,29400
4921,4921,Cash,14200
4922,4922,E-Wallet,28000
4923,4923,Cash,7900
4924,4924,Card,18000
4925,4925,Cash,14700
4926,4926,Cash,9000
4927,4927,Cash,10900
4928,4928,Cash,34100
4929,4929,Card,25400
4930,4930,E-Wallet,17000
4931,4931,E-Wallet,32000
4932,4932,Card,18600
4933,4933,Card,21900
4934,4934,E-Wallet,13000
4935,4935,E-Wallet,23200
4936,4936,Card,32000
4937,4937,Cash,28700
4938,4938,E-Wallet,9100
4939,4939,E-Wallet,7700
4940,4940,Cash,16600
4941,4941,E-Wallet,15600
4942,4942,Cash,32100
4943,4943,Cash,34700
4944,4944,E-Wallet,11800
4945,4945,Cash,30400
4946,4946,E-Wallet,15100
4947,4947,E-Wallet,25700
4948,4948,E-Wallet,8200
4949,4949,Cash,25600
4950,4950,Card,24200
4951,4951,E-Wallet,33200
4952,4952,E-Wallet,26100
4953,4953,E-Wallet,9200
4954,4954,Card,34300
4955,4955,E-Wallet,16100
4956,4956,E-Wallet,11700
4957,4957,Cash,18300
4958,4958,Card,17900
4959,4959,Card,30600
4960,4960,Card,13500
4961,4961,E-Wallet,33800
4962,4962,E-Wallet,30900
4963,4963,Cash,32500
4964,4964,E-Wallet,16600
4965,4965,Card,20700
4966,4966,E-Wallet,19100
4967,4967,Cash,25800
4968,4968,E-Wallet,7700
4969,4969,Cash,22900
4970,4970,Card,23700
4971,4971,E-Wallet,10000
4972,4972,Card,13800
4973,4973,Card,22000
4974,4974,E-Wallet,32400
4975,4975,Card,29500
4976,4976,Card,8000
4977,4977,E-Wallet,29400
4978,4978,E-Wallet,16000
4979,4979,Card,18900
4980,4980,Cash,18800
4981,4981,Card,31200
4982,4982,Cash,16900
4983,4983,Card,23600
4984,4984,Cash,20800
4985,4985,Cash,29600
4986,4986,E-Wallet,26700
4987,4987,Cash,23300
4988,4988,Cash,18800
4989,4989,Cash,33200
4990,4990,Card,10600
4991,4991,Cash,16000
4992,4992,E-Wallet,10800
4993,4993,Cash,17800
4994,4994,Cash,14800
4995,4995,Card,31300
4996,4996,Cash,20300
4997,4997,Cash,29600
4998,4998,Cash,30800
4999,4999,Card,13500
5000,5000,Cash,21400
5001,5001,Card,26200
5002,5002,Card,25900
5003,5003,E-Wallet,24700
5004,5004,E-Wallet,29100
5005,5005,E-Wallet,22900
5006,5006,Card,28500
5007,5007,E-Wallet,18200
5008,5008,Card,20300
5009,5009,E-Wallet,12100
5010,5010,Card,31100
5011,5011,Cash,14400
5012,5012,Card,20800
5013,5013,E-Wallet,24700
5014,5014,E-Wallet,25100
5015,5015,E-Wallet,30400
5016,5016,Card,26100
5017,5017,E-Wallet,12300
5018,5018,Card,17000
5019,5019,E-Wallet,8200
5020,5020,Card,22300
5021,5021,Cash,8800
5022,5022,Cash,29700
5023,5023,E-Wallet,16500
5024,5024,Cash,30700
5025,5025,E-Wallet,23100
5026,5026,E-Wallet,8800
5027,5027,Card,14500
5028,5028,Card,18700
5029,5029,E-Wallet,19800
5030,5030,E-Wallet,30200
5031,5031,Card,13100
5032,5032,E-Wallet,31300
5033,5033,Cash,20300
5034,5034,Card,31200
5035,5035,Cash,10800
5036,5036,Cash,19100
5037,5037,Cash,22500
5038,5038,Card,31500
5039,5039,Card,11200
5040,5040,Card,9400
5041,5041,E-Wallet,34200
5042,5042,Cash,19200
5043,5043,E-Wallet,31600
5044,5044,E-Wallet,22900
5045,5045,Cash,22200
5046,5046,Card,16700
5047,5047,Card,33100
5048,5048,Cash,27700
5049,5049,E-Wallet,15700
5050,5050,E-Wallet,15600
5051,5051,Card,14000
5052,5052,Card,13500
5053,5053,Cash,15800
5054,5054,E-Wallet,30900
5055,5055,Card,9900
5056,5056,Card,31700
5057,5057,E-Wallet,31600
5058,5058,Card,30100
5059,5059,Card,13500
5060,5060,Cash,18800
5061,5061,Card,17300
5062,5062,Card,8400
5063,5063,Cash,26200
5064,5064,Card,22800
5065,5065,Cash,31500
5066,5066,Card,8100
5067,5067,E-Wallet,9100
5068,5068,E-Wallet,12700
5069,5069,Cash,12500
5070,5070,E-Wallet,13600
5071,5071,E-Wallet,21200
5072,5072,Cash,9300
5073,5073,Cash,33000
5074,5074,Card,18600
5075,5075,Cash,33000
5076,5076,Cash,34100
5077,5077,E-Wallet,14000
5078,5078,Card,8600
5079,5079,Card,11100
5080,5080,E-Wallet,16400
5081,5081,Card,21600
5082,5082,Cash,24200
5083,5083,Cash,27900
5084,5084,E-Wallet,11500
5085,5085,E-Wallet,34400
5086,5086,Card,9500
5087,5087,Card,8300
5088,5088,Cash,7700
5089,5089,E-Wallet,6700
5090,5090,Card,9100
5091,5091,Cash,9400
5092,5092,Cash,10600
5093,5093,Cash,7100
5094,5094,Cash,9600
5095,5095,Card,8700
5096,5096,Cash,7500
5097,5097,E-Wallet,9200
5098,5098,Card,8700
5099,5099,E-Wallet,10400
5100,5100,Cash,8800
5101,5101,Cash,7800
5102,5102,Cash,10400
5103,5103,Cash,10200
5104,5104,Cash,7200
5105,5105,E-Wallet,7300
5106,5106,E-Wallet,7500
5107,5107,E-Wallet,7500
5108,5108,E-Wallet,7700
5109,5109,Cash,8500
5110,5110,E-Wallet,7200
5111,5111,Card,9600
5112,5112,Card,7200
5113,5113,Cash,9900
5114,5114,E-Wallet,7400
5115,5115,Card,6600
5116,5116,Card,9400
5117,5117,Card,9900
5118,5118,E-Wallet,10000
5119,5119,Cash,9300
5120,5120,Cash,9100
5121,5121,Card,8000
5122,5122,E-Wallet,8800
5123,5123,E-Wallet,7500
5124,5124,Cash,6900
5125,5125,Cash,10100
5126,5126,E-Wallet,10700
5127,5127,E-Wallet,9900
5128,5128,E-Wallet,7900
5129,5129,Card,10700
5130,5130,Card,7600
5131,5131,Cash,9700
5132,5132,Card,8900
5133,5133,E-Wallet,8500
5134,5134,Card,9300
5135,5135,Card,9900
5136,5136,E-Wallet,8600
5137,5137,Card,6900
5138,5138,Card,8500
5139,5139,E-Wallet,10100
5140,5140,Card,8800
5141,5141,Cash,6700
5142,5142,Card,7700
5143,5143,E-Wallet,9000
5144,5144,Cash,9300
5145,5145,Card,7000
5146,5146,Card,8100
5147,5147,E-Wallet,9100
5148,5148,Cash,7600
5149,5149,E-Wallet,8000
5150,5150,Card,11100
5151,5151,Card,10000
5152,5152,Card,8700
5153,5153,Card,8400
5154,5154,Cash,10400
5155,5155,Cash,10800
5156,5156,E-Wallet,10700
5157,5157,E-Wallet,8300
5158,5158,E-Wallet,9100
5159,5159,Card,9900
5160,5160,Card,10200
5161,5161,Cash,10100
5162,5162,E-Wallet,10000
5163,5163,E-Wallet,8200
5164,5164,Cash,10400
5165,5165,Card,8400
5166,5166,E-Wallet,9800
5167,5167,E-Wallet,7500
5168,5168,E-Wallet,10000
5169,5169,Card,10300
5170,5170,Cash,8900
5171,5171,Cash,16100
5172,5172,Card,26100
5173,5173,Card,26700
5174,5174,Cash,34200
5175,5175,Card,13500
5176,5176,Cash,11400
5177,5177,Cash,11300
5178,5178,E-Wallet,14300
5179,5179,Card,34500
5180,5180,Card,17000
5181,5181,Cash,26600
5182,5182,Cash,26400
5183,5183,E-Wallet,31300
5184,5184,Cash,17700
5185,5185,Cash,23100
5186,5186,Card,27100
5187,5187,Cash,29600
5188,5188,Cash,14800
5189,5189,Cash,10400
5190,5190,E-Wallet,16700
5191,5191,Cash,25900
5192,5192,E-Wallet,17200
5193,5193,E-Wallet,12000
5194,5194,Cash,25000
5195,5195,E-Wallet,29900
5196,5196,Cash,15900
5197,5197,Cash,10200
5198,5198,Card,19900
5199,5199,Cash,20800
5200,5200,Cash,9000
5201,5201,Card,26700
5202,5202,Card,16900
5203,5203,E-Wallet,10800
5204,5204,Cash,18000
5205,5205,E-Wallet,28100
5206,5206,E-Wallet,34400
5207,5207,Card,29700
5208,5208,Card,23300
5209,5209,Card,32200
5210,5210,Cash,14100
5211,5211,E-Wallet,10900
5212,5212,Cash,21500
5213,5213,E-Wallet,17700
5214,5214,Card,20200
5215,5215,Card,31800
5216,5216,E-Wallet,25700
5217,5217,E-Wallet,18000
5218,5218,Card,31800
5219,5219,Card,14000
5220,5220,Cash,18400
5221,5221,Card,27800
5222,5222,E-Wallet,22700
5223,5223,E-Wallet,26100
5224,5224,E-Wallet,24400
5225,5225,Card,11100
5226,5226,Cash,7600
5227,5227,Card,34000
5228,5228,Card,15300
5229,5229,Cash,32600
5230,5230,Cash,33000
5231,5231,Cash,19200
5232,5232,E-Wallet,32400
5233,5233,Cash,20700
5234,5234,E-Wallet,27300
5235,5235,E-Wallet,21400
5236,5236,E-Wallet,23400
5237,5237,Card,33300
5238,5238,Card,28700
5239,5239,E-Wallet,18300
5240,5240,Cash,26600
5241,5241,Cash,23800
5242,5242,Cash,10900
5243,5243,Cash,9100
5244,5244,E-Wallet,24400
5245,5245,Card,15600
5246,5246,Card,27400
5247,5247,Card,13000
5248,5248,Card,11900
5249,5249,E-Wallet,7100
5250,5250,Cash,10600
5251,5251,E-Wallet,10700
5252,5252,Card,6100
5253,5253,E-Wallet,7200
5254,5254,Cash,10500
5255,5255,Cash,6000
5256,5256,E-Wallet,9100
5257,5257,Cash,10000
5258,5258,Cash,8400
5259,5259,E-Wallet,7100
5260,5260,E-Wallet,10800
5261,5261,Cash,6500
5262,5262,Cash,11200
5263,5263,E-Wallet,8200
5264,5264,E-Wallet,8400
