id_order,id_driver,id_customer,tanggal,jarak_km,durasi_menit,tarif
585,11,196.0,2023-06-15,3.29,10,15000
586,11,148.0,2023-08-05,8.83,32,31500
587,11,188.0,2023-11-02,6.25,13,23800
588,11,152.0,2023-05-27,4.01,14,17500
589,11,66.0,2023-05-15,3.49,15,15600
590,11,67.0,2023-01-26,5.89,19,22200
591,11,34.0,2023-02-03,1.14,2,8500
592,11,86.0,2023-08-20,1.59,4,9900
593,11,176.0,2023-07-04,6.07,25,22700
594,11,7.0,2023-10-04,6.43,31,23700
595,11,155.0,2023-06-22,5.97,29,22400
596,11,144.0,2023-01-09,4.08,12,17500
597,11,18.0,2023-12-16,6.47,21,23900
598,11,177.0,2023-07-05,5.61,16,21800
599,11,104.0,2023-02-01,6.86,16,25000
600,11,63.0,2023-02-07,1.34,4,8700
601,11,131.0,2023-03-11,9.05,44,31600
602,11,69.0,2023-04-18,6.23,15,24000
603,11,189.0,2023-11-21,6.83,24,25800
604,11,9.0,2023-05-27,3.69,11,16000
605,11,64.0,2023-07-03,1.68,3,9700
606,11,70.0,2023-04-09,8.1,16,29800
607,11,5.0,2023-01-30,4.49,21,18200
608,12,84.0,2023-11-01,4.22,14,17500
609,12,171.0,2023-06-12,3.92,12,17100
610,12,182.0,2023-08-27,7.16,35,26200
611,12,47.0,2023-10-06,1.6,7,9900
612,12,11.0,2023-11-04,4.23,16,17600
613,12,185.0,2023-07-12,3.54,17,15600
614,12,70.0,2023-01-25,8.21,23,29900
615,12,152.0,2023-11-11,5.7,26,22400
616,12,128.0,2023-02-09,5.23,20,20500
617,12,51.0,2023-06-01,9.91,44,34300
618,12,139.0,2023-10-28,5.87,17,22300
619,12,22.0,2023-03-06,4.52,13,18100
620,12,113.0,2023-06-04,2.73,10,13500
621,12,27.0,2023-07-23,5.94,26,22800
622,12,70.0,2023-02-28,7.92,21,28300
623,12,108.0,2023-07-29,8.3,24,30000
624,12,169.0,2023-03-15,6.1,17,23300
625,12,151.0,2023-12-08,9.62,25,34000
626,12,81.0,2023-09-30,5.86,19,22800
627,12,120.0,2023-11-05,8.85,20,31400
628,12,151.0,2023-10-31,3.3,10,15300
629,12,134.0,2023-10-13,4.65,15,19100
630,12,,2023-03-16,2.34,7,12100
631,12,10.0,2023-05-25,8.39,32,29900
632,12,30.0,2023-10-14,2.96,8,14200
633,12,171.0,2023-05-28,8.1,37,29400
634,12,1.0,2023-07-10,1.3,6,9400
635,12,18.0,2023-03-02,9.84,22,34200
636,12,42.0,2023-06-20,2.53,10,12800
637,13,81.0,2023-03-21,5.67,15,22300
638,13,63.0,2023-08-31,1.05,4,7600
639,13,114.0,2023-06-15,8.65,25,30700
640,13,123.0,2023-07-10,9.57,43,34200
641,13,87.0,2023-01-29,4.88,11,20100
642,13,65.0,2023-07-29,1.34,5,9500
643,13,76.0,2023-07-26,9.29,20,32800
644,13,43.0,2023-09-16,1.1,2,8500
645,13,41.0,2023-12-20,5.33,17,21300
646,13,80.0,2023-07-21,7.18,16,26400
647,13,62.0,2023-02-17,7.74,16,28500
648,13,65.0,2023-01-27,3.66,10,16400
649,13,18.0,2023-06-04,4.7,19,18700
650,13,22.0,2023-02-23,4.69,20,19300
651,13,164.0,2023-04-11,7.35,25,27200
652,13,40.0,2023-01-03,3.51,8,15400
653,13,155.0,2023-11-13,9.99,44,34400
654,13,53.0,2023-06-16,9.88,46,34200
655,13,108.0,2023-05-25,7.77,31,28300
656,13,179.0,2023-07-01,5.7,19,22300
657,13,149.0,2023-01-31,7.88,21,28100
658,13,48.0,2023-01-01,9.52,42,33800
659,13,54.0,2023-01-14,3.57,16,16000
660,13,91.0,2023-09-03,8.88,25,31600
661,13,77.0,2023-06-03,4.03,14,16900
662,13,14.0,2023-05-24,3.56,17,15400
663,13,166.0,2023-04-02,1.62,5,9800
664,13,25.0,2023-04-08,7.02,16,26100
665,13,70.0,2023-03-02,8.59,40,30600
666,13,19.0,2023-04-30,1.92,4,10400
667,13,195.0,2023-09-15,8.74,39,31700
668,13,171.0,2023-09-20,2.71,10,12600
669,13,134.0,2023-05-21,2.89,11,13900
670,13,130.0,2023-02-14,8.41,37,30200
671,13,1.0,2023-03-03,1.85,8,10900
672,13,146.0,2023-08-02,9.48,20,33700
673,13,180.0,2023-08-18,1.27,5,9200
674,13,117.0,2023-06-21,4.67,19,18700
675,13,44.0,2023-12-31,5.37,20,20900
676,13,31.0,2023-10-14,1.98,9,10800
677,13,42.0,2023-04-18,1.42,4,8800
678,13,117.0,2023-05-07,4.75,15,19700
679,13,183.0,2023-09-15,4.53,19,18200
680,13,128.0,2023-10-15,7.89,32,28800
681,13,158.0,2023-07-15,2.27,6,12300
682,13,166.0,2023-02-25,5.28,23,21100
683,13,48.0,2023-02-25,3.85,8,16700
684,13,63.0,2023-06-02,6.63,29,24600
685,14,19.0,2023-02-13,4.42,15,18200
686,14,113.0,2023-06-15,7.41,32,27300
687,14,32.0,2023-04-22,7.13,20,26800
688,14,161.0,2023-03-02,9.83,47,34200
689,14,35.0,2023-05-26,1.46,6,9800
690,14,179.0,2023-02-13,4.14,18,17200
691,14,25.0,2023-07-15,3.97,12,16600
692,14,25.0,2023-08-05,3.65,11,15900
693,14,191.0,2023-06-23,8.09,16,29600
694,14,94.0,2023-08-30,1.44,3,9300
695,14,,2023-03-08,1.1,2,8500
696,14,139.0,2023-12-03,3.16,13,14600
697,14,19.0,2023-02-21,4.03,9,17500
698,14,35.0,2023-04-10,6.16,22,23700
699,14,23.0,2023-02-23,7.88,28,29100
700,14,170.0,2023-09-27,3.64,10,15400
701,14,32.0,2023-11-02,5.06,11,19700
702,14,165.0,2023-01-13,5.86,12,22800
703,14,108.0,2023-03-24,2.91,11,13400
704,14,70.0,2023-11-14,6.56,25,25000
705,14,154.0,2023-12-26,9.4,23,33000
706,14,19.0,2023-11-25,9.19,33,32300
707,14,195.0,2023-06-28,1.05,3,8200
708,14,20.0,2023-04-07,2.25,7,11400
709,14,5.0,2023-04-10,7.3,31,27000
710,14,105.0,2023-04-15,5.42,18,21500
711,14,170.0,2023-05-11,3.81,7,16000
712,14,85.0,2023-02-03,3.85,10,16700
713,14,11.0,2023-10-07,4.69,19,19100
714,14,9.0,2023-07-22,4.59,12,18700
715,14,48.0,2023-12-28,8.07,17,29200
716,14,171.0,2023-02-02,7.64,36,28000
717,14,29.0,2023-11-14,5.28,11,20500
718,14,153.0,2023-02-24,7.6,25,28000
719,14,169.0,2023-02-19,1.14,5,8200
720,14,171.0,2023-06-21,7.48,23,27200
721,14,27.0,2023-06-30,7.27,31,27300
722,14,58.0,2023-07-10,2.19,6,11400
723,14,,2023-09-16,3.63,8,15900
724,14,73.0,2023-04-21,9.95,21,34700
725,14,159.0,2023-08-11,3.42,12,15700
726,14,101.0,2023-11-29,9.75,34,33800
727,14,30.0,2023-02-28,8.93,28,31700
728,14,143.0,2023-06-04,1.22,3,8100
729,14,157.0,2023-04-30,3.39,8,14600
730,14,47.0,2023-04-29,8.61,40,30800
731,14,142.0,2023-03-23,2.96,7,13700
732,14,37.0,2023-12-09,2.09,6,11700
733,14,173.0,2023-04-01,3.76,10,16100
734,14,42.0,2023-09-15,5.65,26,21700
735,14,155.0,2023-01-13,1.7,5,10300
736,14,186.0,2023-12-04,5.99,29,23100
737,14,17.0,2023-02-05,2.69,7,12900
738,14,1.0,2023-01-14,7.68,26,28000
739,14,,2023-08-12,2.13,5,11500
740,14,99.0,2023-02-09,7.34,21,27200
741,14,51.0,2023-05-11,7.9,32,28500
742,14,187.0,2023-12-02,5.91,17,22300
743,14,189.0,2023-10-16,5.41,26,21700
744,14,67.0,2023-05-03,4.52,19,18300
745,14,4.0,2023-05-22,8.07,30,28900
746,14,121.0,2023-03-06,9.59,33,34000
747,14,178.0,2023-01-16,9.42,41,33100
748,14,127.0,2023-11-22,3.67,13,16500
749,14,42.0,2023-01-20,5.08,21,20100
750,14,124.0,2023-10-26,2.42,8,11700
751,14,,2023-08-09,7.41,17,27400
752,14,128.0,2023-10-22,1.33,5,9200
753,14,160.0,2023-03-12,4.37,17,18500
754,15,23.0,2023-09-21,7.59,28,27900
755,15,47.0,2023-11-16,6.24,20,23300
756,15,117.0,2023-07-05,1.03,4,8400
757,15,158.0,2023-02-11,2.07,8,10900
758,15,136.0,2023-11-29,8.8,18,31100
759,15,78.0,2023-12-28,1.38,3,9200
760,15,121.0,2023-09-01,6.93,19,25700
761,15,9.0,2023-12-19,9.52,45,33900
762,15,124.0,2023-10-17,9.25,31,33200
763,15,12.0,2023-11-01,6.23,27,23500
764,15,11.0,2023-08-15,2.84,11,14000
765,15,37.0,2023-05-24,7.01,20,25700
766,15,120.0,2023-07-12,5.95,29,23100
767,15,181.0,2023-11-11,9.74,41,34600
768,15,142.0,2023-03-15,6.07,22,22900
769,15,115.0,2023-09-27,6.83,26,25800
770,15,190.0,2023-02-02,6.28,13,23800
771,15,111.0,2023-06-20,7.53,18,27600
772,15,82.0,2023-10-05,2.93,10,14100
773,15,185.0,2023-02-20,8.79,28,31000
774,15,162.0,2023-12-25,4.82,22,19000
775,15,144.0,2023-06-16,8.04,29,29600
776,15,13.0,2023-01-24,3.03,12,14000
777,15,21.0,2023-02-02,2.97,6,13700
778,15,126.0,2023-10-17,5.4,13,20700
779,15,102.0,2023-03-21,6.95,29,25800
780,15,,2023-05-15,5.19,12,20100
781,15,37.0,2023-02-15,3.28,14,14800
782,15,45.0,2023-02-02,2.21,7,12100
783,15,59.0,2023-10-12,1.83,5,10100
784,15,30.0,2023-01-16,4.68,17,19100
785,15,56.0,2023-07-01,2.27,5,11400
786,15,76.0,2023-03-09,7.18,24,26900
787,15,20.0,2023-11-28,2.11,7,11200
788,15,176.0,2023-11-16,8.39,22,29600
789,15,171.0,2023-11-07,6.99,29,26000
790,15,53.0,2023-03-14,3.61,17,15400
791,15,66.0,2023-03-24,3.4,14,15100
792,15,78.0,2023-02-06,9.53,23,33100
793,15,83.0,2023-04-28,2.81,12,13300
794,15,154.0,2023-02-03,5.94,22,23100
795,15,160.0,2023-06-20,2.38,8,11800
796,15,82.0,2023-10-17,3.84,17,17000
797,15,186.0,2023-06-02,5.56,26,21600
798,15,97.0,2023-03-23,9.25,34,33200
799,15,48.0,2023-11-15,4.72,15,19400
800,15,65.0,2023-07-29,2.05,5,10700
801,15,64.0,2023-09-21,8.34,28,30500
802,15,168.0,2023-11-22,6.97,29,26100
803,15,109.0,2023-06-26,8.46,39,30500
804,15,3.0,2023-01-17,9.43,24,33300
805,15,75.0,2023-08-12,3.35,7,15000
806,15,125.0,2023-04-10,3.42,13,15000
807,15,102.0,2023-09-25,5.28,17,20400
808,15,96.0,2023-09-17,5.25,15,20900
809,15,140.0,2023-03-01,8.16,40,29100
810,15,56.0,2023-10-20,6.63,19,24300
811,15,91.0,2023-08-24,1.24,6,9100
812,15,,2023-08-20,2.83,7,13500
813,15,,2023-05-01,4.54,17,18400
814,15,98.0,2023-08-26,6.19,14,23600
815,15,56.0,2023-02-17,9.31,43,32700
816,15,115.0,2023-04-21,9.73,32,33600
817,15,22.0,2023-07-23,2.55,6,12500
818,15,133.0,2023-10-22,5.47,12,21100
819,15,,2023-11-20,1.73,7,10200
820,15,153.0,2023-04-07,8.71,33,30600
821,15,,2023-07-30,9.89,32,35100
822,15,69.0,2023-08-25,2.56,5,12200
823,15,23.0,2023-03-01,1.59,6,9600
824,15,94.0,2023-03-30,2.01,4,10500
825,15,75.0,2023-09-09,9.61,46,33300
826,15,175.0,2023-08-22,4.04,18,16900
827,15,72.0,2023-07-01,5.59,26,22100
828,15,114.0,2023-07-08,6.36,14,23600
829,15,72.0,2023-08-15,1.77,3,10100
830,15,193.0,2023-03-07,9.29,33,32400
831,16,25.0,2023-03-08,7.86,15,28000
832,16,,2023-11-14,4.19,12,17500
833,16,170.0,2023-02-20,6.13,20,23400
834,16,161.0,2023-07-19,6.98,25,26000
835,16,123.0,2023-04-24,7.01,30,26100
836,16,124.0,2023-07-25,2.06,6,11300
837,16,130.0,2023-02-03,9.52,32,33900
838,16,155.0,2023-09-29,9.73,45,33900
839,16,31.0,2024-01-01,3.38,11,15200
840,16,23.0,2023-07-18,1.93,6,10900
841,16,11.0,2023-06-30,1.51,4,9000
842,16,131.0,2023-08-23,6.61,30,24900
843,16,28.0,2023-06-18,9.97,27,34900
844,16,,2023-06-09,6.06,24,22600
845,16,57.0,2023-11-25,1.3,5,9200
846,16,4.0,2023-11-15,5.92,29,22400
847,16,101.0,2023-05-24,2.48,9,12000
848,16,153.0,2023-05-07,1.43,4,9600
849,16,95.0,2023-04-14,2.95,12,13400
850,16,125.0,2023-03-03,1.71,6,9600
851,16,45.0,2023-10-24,4.81,9,19500
852,16,,2023-12-05,8.33,26,29700
853,16,179.0,2023-06-26,1.31,3,8400
854,16,110.0,2023-12-25,7.91,29,28700
855,16,196.0,2023-01-04,4.99,22,20400
856,16,21.0,2023-08-10,8.2,22,29200
857,16,157.0,2023-09-29,5.69,26,22100
858,16,60.0,2023-05-01,6.89,24,25600
859,16,172.0,2023-08-20,9.86,48,34100
860,16,174.0,2023-08-05,3.35,7,14900
861,16,48.0,2023-10-20,7.89,16,28900
862,16,196.0,2023-10-03,2.32,7,12400
863,16,29.0,2023-06-01,3.58,16,15500
864,16,96.0,2023-06-04,9.25,29,32400
865,16,88.0,2023-08-16,8.93,35,31800
866,16,,2023-12-12,4.57,12,18200
867,16,23.0,2023-11-06,4.27,20,17800
868,16,55.0,2023-10-28,6.56,28,24200
869,16,,2023-03-15,5.38,22,21100
870,16,181.0,2023-02-23,8.09,27,29300
871,16,121.0,2023-06-16,8.32,31,30000
872,16,153.0,2023-12-31,6.85,17,25500
873,16,117.0,2023-11-11,2.67,11,12900
874,16,155.0,2023-10-01,5.24,24,20900
875,16,174.0,2023-07-30,7.1,30,25800
876,16,92.0,2023-04-08,3.54,8,15600
877,16,42.0,2023-08-02,8.03,22,29400
878,16,183.0,2023-10-06,7.79,29,27900
879,16,66.0,2023-05-11,1.43,7,9700
880,16,188.0,2023-08-21,2.74,12,13300
881,16,125.0,2023-07-10,2.23,8,11400
882,16,184.0,2023-07-25,9.8,37,34200
883,16,106.0,2023-12-09,5.68,15,21600
884,16,26.0,2023-12-16,9.68,26,33800
885,16,28.0,2023-06-14,6.81,25,25800
886,16,109.0,2023-08-10,5.19,19,20900
887,16,4.0,2023-06-14,6.49,26,24000
888,16,21.0,2023-03-04,1.76,4,10100
889,16,195.0,2023-10-28,6.74,16,25100
890,16,60.0,2023-12-27,5.41,16,21200
891,16,62.0,2023-01-27,2.88,7,13500
892,16,40.0,2023-05-26,1.59,5,9300
893,16,,2023-09-03,3.59,10,15500
894,16,87.0,2023-06-04,5.0,17,20000
895,16,27.0,2023-06-17,7.46,24,27400
896,16,161.0,2023-11-13,8.06,32,28800
897,17,126.0,2023-01-21,4.81,23,19500
898,17,109.0,2023-11-19,2.18,7,11200
899,17,75.0,2023-08-12,7.24,25,27100
900,17,40.0,2023-11-08,2.64,7,12600
901,17,35.0,2023-09-13,5.74,16,22600
902,17,193.0,2023-05-22,9.84,45,34400
903,17,105.0,2023-02-14,4.78,10,18900
904,17,189.0,2023-11-23,8.88,27,31300
905,17,23.0,2023-11-15,7.72,33,28100
906,17,45.0,2023-07-31,1.11,2,8400
907,17,164.0,2023-12-01,5.7,25,21700
908,17,48.0,2023-05-06,8.44,35,30200
909,17,8.0,2023-04-29,8.94,26,32200
910,17,135.0,2023-03-06,8.39,38,30300
911,17,92.0,2023-12-07,2.29,11,12000
912,17,136.0,2023-12-05,9.61,26,34300
913,17,,2023-10-25,7.75,24,28700
914,17,,2023-07-23,4.69,20,18900
915,17,2.0,2023-04-12,3.78,11,16500
916,17,18.0,2023-06-25,2.47,9,12500
917,17,137.0,2023-04-07,7.95,37,29300
918,17,47.0,2023-08-28,3.66,15,15800
919,17,176.0,2023-02-24,9.34,38,32900
920,17,138.0,2023-10-06,8.74,29,31000
921,17,88.0,2023-10-12,2.82,8,13400
922,17,197.0,2023-05-13,5.59,22,21400
923,17,126.0,2023-04-21,4.38,18,17600
924,17,12.0,2023-10-12,4.34,16,18500
925,17,142.0,2023-08-01,1.88,5,10800
926,18,181.0,2023-02-11,0.8,3,7900
927,18,128.0,2023-01-28,0.6,1,6900
928,18,100.0,2023-04-11,0.62,2,7100
929,18,18.0,2023-04-30,0.91,2,7800
930,18,179.0,2023-01-17,0.89,4,7300
931,18,18.0,2023-06-21,0.82,3,7500
932,18,175.0,2023-07-25,0.89,2,7300
933,18,106.0,2023-04-15,1.22,4,8600
934,18,60.0,2023-07-02,0.67,3,7300
935,18,176.0,2023-08-30,0.87,4,7500
936,18,71.0,2023-06-13,1.6,5,9600
937,18,11.0,2023-08-17,1.15,4,8700
938,18,3.0,2023-06-08,1.5,7,10000
939,18,6.0,2023-01-20,1.11,5,8200
940,18,98.0,2023-09-21,1.6,3,9300
941,18,22.0,2023-05-01,1.38,6,9200
942,18,86.0,2023-04-26,1.54,7,10100
943,18,40.0,2023-03-22,0.88,3,7500
944,18,98.0,2023-01-02,1.94,5,11200
945,18,172.0,2023-03-03,1.47,3,9500
946,18,100.0,2023-02-20,1.89,8,11000
947,18,,2023-12-07,1.06,4,7600
948,18,107.0,2023-06-30,1.66,7,9600
949,18,2.0,2023-01-17,0.66,3,7000
950,18,158.0,2023-09-02,1.56,6,9200
951,18,37.0,2023-06-23,1.08,3,8700
952,18,49.0,2023-10-08,1.85,5,10000
953,18,107.0,2023-06-29,1.65,6,10000
954,18,22.0,2023-06-25,0.99,3,7600
955,18,82.0,2023-05-12,0.74,1,6800
956,18,159.0,2023-11-14,1.85,7,10800
957,18,40.0,2023-10-12,1.97,4,10600
958,18,,2023-01-12,0.62,1,6500
959,18,186.0,2023-09-27,0.57,2,6900
960,18,190.0,2023-06-15,1.11,3,8000
961,18,94.0,2023-09-23,1.39,3,9400
962,18,55.0,2023-04-14,1.32,3,8400
963,18,62.0,2023-12-15,0.82,3,7000
964,18,29.0,2023-07-02,1.83,5,10900
965,18,75.0,2023-10-17,0.59,2,7200
966,18,41.0,2023-02-17,1.05,2,8100
967,18,178.0,2023-03-26,1.87,6,10200
968,18,126.0,2023-03-28,1.49,3,8900
969,18,92.0,2023-07-01,0.98,3,7900
970,18,196.0,2023-06-15,0.92,3,8200
971,18,19.0,2023-07-27,0.55,1,6700
972,18,68.0,2023-03-10,0.98,4,8400
973,18,136.0,2023-08-28,0.87,1,7900
974,18,151.0,2023-04-13,0.78,2,7500
975,18,,2023-08-22,1.89,5,10500
976,18,122.0,2023-03-24,0.6,1,7200
977,18,200.0,2023-01-05,1.77,3,10000
978,18,31.0,2023-12-04,1.87,5,11100
979,18,125.0,2023-04-18,1.25,3,8500
980,18,95.0,2023-03-10,1.13,4,8500
981,18,185.0,2023-01-31,1.44,5,9000
982,18,163.0,2023-06-27,1.08,2,8600
983,18,40.0,2023-04-26,1.9,7,10700
984,18,11.0,2023-05-21,1.4,6,9100
985,18,162.0,2023-04-25,1.42,4,9400
986,18,38.0,2023-09-26,1.62,5,10000
987,18,49.0,2023-08-19,1.92,7,10400
988,18,8.0,2023-07-27,1.6,3,9900
989,18,172.0,2023-01-19,0.59,1,6600
990,18,,2023-10-27,1.33,3,8900
991,18,198.0,2023-12-21,1.57,4,10200
992,18,153.0,2023-06-05,1.09,3,7800
993,18,112.0,2023-06-18,1.05,2,8000
994,18,,2023-03-07,1.48,5,9500
995,18,13.0,2023-05-30,1.9,9,10900
996,18,4.0,2023-05-28,1.35,3,8900
997,18,81.0,2023-09-24,1.52,5,10000
998,18,129.0,2023-12-13,1.39,4,9000
999,18,,2023-11-22,1.7,7,9900
1000,18,63.0,2023-10-12,1.9,5,11000
1001,18,,2023-01-09,1.26,5,8400
1002,18,182.0,2023-08-23,0.87,3,7300
1003,18,166.0,2023-07-17,1.06,5,8400
1004,18,77.0,2023-07-23,1.52,3,9200
1005,18,53.0,2023-06-07,1.99,9,11400
1006,18,9.0,2023-02-05,1.78,5,10600
1007,18,130.0,2023-05-17,0.65,2,6700
1008,18,148.0,2023-12-11,1.08,3,8500
1009,18,188.0,2023-10-28,1.41,4,9200
1010,18,83.0,2023-02-16,1.29,5,9300
1011,18,190.0,2023-08-06,0.81,3,7300
1012,18,19.0,2023-12-26,0.5,2,6400
1013,18,76.0,2023-09-13,1.14,5,8100
1014,18,,2023-01-26,0.73,1,7500
1015,18,136.0,2023-01-15,1.18,3,8700
1016,18,195.0,2023-09-17,1.67,5,10100
1017,18,29.0,2023-11-10,1.6,5,9800
1018,18,22.0,2023-11-06,1.35,2,9100
1019,18,24.0,2023-07-19,0.99,3,8300
1020,18,5.0,2023-07-13,1.69,6,10500
1021,18,151.0,2023-08-28,1.91,8,10500
1022,18,69.0,2023-02-03,1.16,2,8300
1023,19,165.0,2023-09-18,5.2,13,20800
1024,19,161.0,2023-08-23,7.82,37,28000
1025,19,56.0,2023-12-29,6.13,26,23300
1026,19,162.0,2023-08-18,3.85,15,16800
1027,19,63.0,2023-02-20,6.93,18,25400
1028,19,22.0,2023-02-17,6.61,32,24800
1029,19,84.0,2023-09-04,8.49,40,30200
1030,19,21.0,2023-07-10,3.76,15,16600
1031,19,7.0,2023-08-15,4.26,15,17800
1032,19,15.0,2023-07-31,7.02,29,26400
1033,19,127.0,2023-06-22,9.58,34,34100
1034,19,116.0,2023-10-19,4.13,9,17800
1035,19,121.0,2023-08-29,9.64,43,33600
1036,19,41.0,2023-12-01,5.36,15,21400
1037,19,171.0,2023-09-19,5.08,13,20600
1038,19,78.0,2023-11-15,1.7,4,9900
1039,19,29.0,2023-12-05,7.71,21,28200
1040,19,128.0,2023-12-13,8.98,39,32000
1041,19,47.0,2023-11-25,7.76,37,28500
1042,19,28.0,2023-10-20,7.11,16,25800
1043,19,86.0,2023-05-26,3.94,17,17300
1044,19,20.0,2023-08-16,2.97,12,13600
1045,19,124.0,2023-05-05,5.14,23,20300
1046,19,93.0,2023-11-28,1.37,2,8600
1047,19,133.0,2023-03-13,5.62,11,22200
1048,19,103.0,2023-08-31,9.77,20,34700
1049,19,129.0,2023-04-29,1.86,5,10700
1050,19,25.0,2023-09-10,6.61,26,25300
1051,20,132.0,2023-10-29,9.38,41,33000
1052,20,145.0,2023-07-11,2.46,6,11900
1053,20,138.0,2023-08-15,3.69,14,16000
1054,20,197.0,2023-11-26,3.9,14,16500
1055,20,,2023-06-29,9.2,25,32100
1056,20,199.0,2023-06-23,7.81,37,28500
1057,20,52.0,2023-08-04,3.01,11,13900
1058,20,30.0,2023-04-07,9.35,41,32600
1059,20,28.0,2023-09-12,3.24,13,15100
1060,20,160.0,2023-02-01,2.2,7,12000
1061,20,36.0,2023-07-15,1.46,7,9600
1062,20,85.0,2023-05-07,4.15,13,17300
1063,20,182.0,2023-01-06,1.29,6,8400
1064,20,27.0,2023-01-26,5.54,24,21100
1065,20,,2024-01-01,5.59,27,21500
1066,20,143.0,2023-09-13,8.23,25,29600
1067,20,169.0,2023-06-05,4.43,19,17800
1068,20,180.0,2023-07-01,5.71,23,21900
1069,20,61.0,2023-03-02,1.55,6,9700
1070,20,165.0,2023-12-21,3.53,13,15400
1071,20,34.0,2023-07-16,7.49,24,27000
1072,21,28.0,2023-12-27,6.53,21,24500
1073,21,,2023-08-01,1.26,6,8200
1074,21,127.0,2023-06-03,5.58,25,21400
1075,21,83.0,2023-10-13,4.7,14,19500
1076,21,85.0,2023-12-29,8.3,27,29700
1077,21,111.0,2023-03-11,3.94,11,16800
1078,21,163.0,2023-09-28,1.49,3,9300
1079,21,31.0,2023-01-12,4.58,14,18500
1080,21,200.0,2023-05-07,3.46,9,15400
1081,21,78.0,2023-05-10,7.68,23,27500
1082,21,123.0,2023-11-04,7.4,31,27400
1083,21,72.0,2023-12-03,3.78,14,15800
1084,21,,2023-04-09,6.41,30,23800
1085,21,8.0,2023-03-20,4.82,13,19200
1086,21,46.0,2023-12-15,6.57,16,25200
1087,21,177.0,2023-05-21,2.77,10,12900
1088,21,168.0,2023-05-30,4.67,15,18900
1089,21,64.0,2023-07-07,8.24,28,29500
1090,21,51.0,2023-10-18,3.52,16,15000
1091,21,15.0,2023-02-25,2.87,9,13900
1092,21,195.0,2023-07-26,1.71,4,10300
1093,21,138.0,2023-09-09,7.24,23,26600
1094,21,192.0,2023-09-21,8.5,31,30400
1095,21,86.0,2023-06-11,6.91,25,25900
1096,21,126.0,2023-12-13,9.4,31,33500
1097,21,69.0,2023-01-07,1.25,5,9000
1098,21,19.0,2023-08-04,8.16,27,28900
1099,21,41.0,2023-11-06,8.13,37,29500
1100,21,55.0,2023-08-03,8.86,23,31900
1101,21,151.0,2023-11-02,8.43,22,29900
1102,21,70.0,2023-04-23,6.13,20,23600
1103,21,40.0,2023-05-22,3.46,16,15400
1104,21,142.0,2023-01-05,1.47,6,9300
1105,21,55.0,2023-06-15,4.93,18,19400
1106,21,124.0,2023-07-27,9.92,47,34600
1107,21,123.0,2023-10-26,6.34,16,24100
1108,21,103.0,2023-06-12,1.77,6,10200
1109,21,167.0,2023-12-03,1.67,5,10200
1110,21,124.0,2023-09-24,6.89,32,25400
1111,21,26.0,2023-01-10,6.82,31,24900
1112,21,108.0,2023-10-23,8.88,23,31400
1113,21,126.0,2023-08-06,4.84,21,19000
1114,21,2.0,2023-02-21,1.73,6,9900
1115,21,116.0,2023-06-28,4.61,21,18500
1116,21,10.0,2023-02-06,3.62,13,15600
1117,21,46.0,2023-07-28,3.31,14,15200
1118,21,33.0,2023-02-23,7.23,19,27100
1119,21,109.0,2023-06-27,2.69,8,12500
1120,21,4.0,2023-03-22,8.83,28,31100
1121,21,36.0,2023-03-18,1.11,4,8700
1122,21,173.0,2023-07-30,3.27,8,15300
1123,21,158.0,2023-04-21,3.8,12,16000
1124,21,38.0,2023-01-11,2.07,5,11400
1125,21,,2023-01-29,3.77,8,16600
1126,21,40.0,2023-02-24,3.57,11,15400
1127,21,139.0,2023-03-28,6.59,25,24800
1128,21,18.0,2023-12-02,7.9,27,28800
1129,22,12.0,2023-09-30,7.25,27,27100
1130,22,,2023-04-03,8.33,38,29800
1131,22,87.0,2023-10-20,9.38,32,33600
1132,22,28.0,2023-05-15,1.75,3,10400
1133,22,14.0,2023-06-18,8.14,37,29200
1134,22,108.0,2023-03-18,3.32,14,15400
1135,22,177.0,2023-11-14,2.96,12,13500
1136,22,135.0,2023-04-12,1.01,5,8000
1137,22,57.0,2023-12-20,2.98,7,14200
1138,22,158.0,2023-09-25,1.82,3,9900
1139,22,25.0,2023-03-05,7.73,34,28500
1140,22,130.0,2023-06-13,9.66,31,33500
1141,22,46.0,2023-07-08,3.79,12,15900
1142,22,151.0,2023-07-23,1.76,4,10500
1143,22,88.0,2023-08-26,9.13,38,32000
1144,22,155.0,2023-11-28,6.37,21,24500
1145,22,191.0,2023-04-08,7.4,30,27700
1146,22,37.0,2023-08-18,6.01,20,23300
1147,22,48.0,2023-09-23,3.78,8,16700
1148,22,2.0,2023-09-29,1.72,4,9800
1149,22,,2023-02-25,7.18,34,26200
1150,22,194.0,2023-08-07,4.21,12,17600
1151,22,60.0,2023-10-27,5.2,15,20600
1152,22,71.0,2023-11-05,6.94,28,25900
1153,22,184.0,2023-02-02,1.25,5,9100
1154,22,192.0,2023-01-31,2.7,6,12700
1155,22,3.0,2023-01-09,8.71,17,31300
1156,22,52.0,2023-08-27,4.62,13,19300
1157,22,68.0,2023-11-15,5.32,13,20900
1158,22,45.0,2023-10-13,7.33,32,27200
1159,22,10.0,2023-07-18,9.12,30,32500
1160,22,55.0,2023-04-07,2.68,7,12700
1161,22,176.0,2023-01-03,2.34,7,11600
1162,22,,2023-08-18,8.38,37,29900
1163,22,11.0,2023-07-03,4.43,10,18200
